AGC,1.0000,0.0000,5,0,0
YYZ,0.2589,0.0751,400,116,1029
BJV,0.5000,0.0000,1,0,1
YYG,0.0909,0.0000,1,0,10
YYF,1.0000,0.0000,1,0,0
BJS,1.0000,0.0000,1,0,0
YYC,0.2922,0.1353,149,69,292
YYB,0.5000,0.0000,2,0,2
YYN,1.0000,0.0000,1,0,0
BJZ,1.0000,0.0000,1,0,0
YYJ,0.6458,0.0729,62,7,27
HYA,0.7895,0.1316,30,5,3
EIS,0.4143,0.0857,29,6,35
HYD,0.2079,0.0000,21,0,80
HYS,0.9677,0.0323,30,1,0
RCB,0.0000,1.0000,0,1,0
EIN,1.0000,0.0000,2,0,0
OKA,0.4211,0.0000,8,0,11
FAY,0.5278,0.1389,95,25,60
FAR,0.7103,0.0514,152,11,51
INN,0.7391,0.0435,17,1,5
FAT,0.6726,0.1124,419,70,134
OWB,0.8571,0.0714,12,1,1
FAJ,0.0000,1.0000,0,4,0
FAI,0.4335,0.1618,75,28,70
FAO,0.9231,0.0000,12,0,1
FAE,1.0000,0.0000,1,0,0
SVC,0.9167,0.0000,11,0,1
VKO,0.0000,0.0000,0,0,6
YOW,0.2606,0.1152,43,19,103
LVI,0.4000,0.0000,2,0,3
LVK,0.3333,0.6667,1,2,0
POU,0.8571,0.1429,12,2,0
CCU,0.3830,0.0000,18,0,29
OAM,1.0000,0.0000,3,0,0
OAK,0.5895,0.2048,708,246,247
OAJ,0.4457,0.0870,41,8,43
CCS,0.0490,0.0000,5,0,97
CCR,1.0000,0.0000,19,0,0
CCJ,0.0000,0.0000,0,0,4
CCF,1.0000,0.0000,3,0,0
OAX,0.2360,0.0899,21,8,60
PIH,0.8246,0.0000,47,0,10
PIA,0.6636,0.1273,73,14,23
PIB,0.9286,0.0000,13,0,1
MYR,0.6758,0.1172,271,47,83
PIE,0.6962,0.3038,110,48,0
MYJ,1.0000,0.0000,1,0,0
PIR,0.6800,0.0000,17,0,8
PIS,1.0000,0.0000,1,0,0
PIT,0.5390,0.1127,636,133,411
MYD,1.0000,0.0000,3,0,0
WMH,1.0000,0.0000,1,0,0
ZPM,0.0000,1.0000,0,1,0
WMB,1.0000,0.0000,1,0,0
BZG,0.0000,0.0000,0,0,1
UBS,0.0000,1.0000,0,3,0
BOI,0.5028,0.1210,270,65,202
UBJ,1.0000,0.0000,1,0,0
JDH,0.6667,0.0000,4,0,2
MWZ,0.0000,0.0000,0,0,2
GJT,0.6748,0.0736,110,12,41
DET,1.0000,0.0000,16,0,0
MWA,0.8780,0.0976,36,4,1
DEL,0.3190,0.0000,111,0,237
DEN,0.3547,0.1525,1917,824,2663
SMF,0.5688,0.1192,864,181,474
MWH,1.0000,0.0000,18,0,0
DED,0.2500,0.0000,2,0,6
AMM,0.1845,0.0774,31,13,124
AMA,0.8264,0.0579,257,18,36
DOV,1.0000,0.0000,2,0,0
AMD,0.0857,0.0000,3,0,32
BOK,1.0000,0.0000,1,0,0
AMS,0.5061,0.0630,249,31,212
NWI,1.0000,0.0000,2,0,0
UPN,0.2000,0.0000,1,0,4
UPG,0.0000,0.0000,0,0,1
EJA,1.0000,0.0000,2,0,0
VCP,0.2000,0.0000,2,0,8
IVC,1.0000,0.0000,7,0,0
FNA,0.3333,0.0000,1,0,2
ACC,0.3333,0.0000,17,0,34
ACA,0.2308,0.0385,12,2,38
ACE,0.0000,0.0000,0,0,4
ACK,0.6364,0.0000,7,0,4
KUV,1.0000,0.0000,1,0,0
XNA,0.5706,0.0982,93,16,54
KUL,0.3286,0.0143,46,2,92
ACV,0.9024,0.0366,74,3,5
ACT,0.8219,0.1233,60,9,4
NEV,0.0000,0.0000,0,0,1
NEW,0.7500,0.2500,3,1,0
ACY,0.9431,0.0213,398,9,15
HFE,0.0000,0.0000,0,0,6
HFD,0.6579,0.3421,25,13,0
BKE,1.0000,0.0000,2,0,0
YXX,0.8000,0.1000,8,1,1
YXY,0.3000,0.1000,3,1,6
YXS,0.6667,0.0000,4,0,2
BKI,0.1667,0.0000,1,0,5
YXT,1.0000,0.0000,1,0,0
YXU,0.3810,0.0476,8,1,12
YXJ,0.6667,0.0000,4,0,2
YXH,0.5000,0.0000,1,0,1
BKW,0.9730,0.0270,36,1,0
YXC,1.0000,0.0000,2,0,0
BKX,1.0000,0.0000,6,0,0
YXE,0.1765,0.1765,3,3,11
VDZ,1.0000,0.0000,2,0,0
SJP,0.0000,0.0000,0,0,2
SJT,0.6716,0.0448,45,3,19
SJU,0.2395,0.2228,388,361,871
SJJ,0.2609,0.0870,6,2,15
SJK,1.0000,0.0000,1,0,0
SJO,0.4750,0.1455,418,128,334
SJC,0.5448,0.1829,986,331,493
MEM,0.6312,0.0980,599,93,257
SJD,0.2641,0.1788,192,130,405
MED,0.7273,0.0000,16,0,6
GDT,0.2500,0.0000,1,0,3
MEC,0.0000,0.0000,0,0,10
JRO,0.1333,0.0000,4,0,26
MEL,0.3271,0.1028,70,22,122
MEI,0.8333,0.0833,20,2,2
JRH,0.0000,0.0000,0,0,2
JRS,0.1250,0.8750,1,7,0
GDL,0.1300,0.0924,121,86,724
MEX,0.2285,0.0445,293,57,932
GDN,0.2500,0.0000,2,0,6
FLL,0.2661,0.2025,1192,907,2380
YNJ,0.0000,0.0000,0,0,2
LWS,0.4828,0.1034,14,3,12
YNG,0.9286,0.0714,26,2,0
LWT,1.0000,0.0000,2,0,0
LWO,0.0000,0.0000,0,0,7
LWB,1.0000,0.0000,7,0,0
LWC,0.7500,0.2500,3,1,0
TXN,0.0000,0.0000,0,0,1
TXL,0.4259,0.0370,92,8,116
TXK,0.7358,0.0943,39,5,9
TXG,1.0000,0.0000,4,0,0
AVV,0.0000,0.6667,0,2,1
TNR,0.0000,0.0000,0,0,1
GVA,0.3077,0.2051,60,40,95
TNG,0.7857,0.0714,11,1,2
TNA,0.0000,0.0000,0,0,1
TNO,0.0000,1.0000,0,2,0
TNN,1.0000,0.0000,3,0,0
HHR,0.0000,1.0000,0,5,0
KGS,0.0000,0.0000,0,0,2
LGQ,0.0000,0.0000,0,0,1
NKG,0.4545,0.0000,5,0,6
NKM,1.0000,0.0000,2,0,0
KGC,1.0000,0.0000,1,0,0
KGF,0.0000,0.0000,0,0,1
EZE,0.4809,0.0128,113,3,119
HHH,0.4681,0.3191,22,15,10
KGL,0.3000,0.0000,6,0,14
CPH,0.4081,0.0314,91,7,125
CPO,0.5000,0.5000,1,1,0
CPC,1.0000,0.0000,1,0,0
CKG,0.0000,0.0000,0,0,7
ZQN,0.7717,0.0978,71,9,12
WLM,0.0000,1.0000,0,1,0
CPQ,1.0000,0.0000,1,0,0
CPR,0.5593,0.0678,33,4,22
CPT,0.3978,0.1828,74,34,78
WLG,0.6829,0.0732,28,3,10
WRO,0.6667,0.0000,8,0,4
WRL,1.0000,0.0000,1,0,0
HZK,1.0000,0.0000,1,0,0
LLA,1.0000,0.0000,1,0,0
LAL,0.0000,1.0000,0,3,0
LAN,0.6449,0.0748,69,8,30
LAO,0.0000,0.0000,0,0,3
LAD,0.0000,0.0000,0,0,7
LAF,0.8333,0.1667,15,3,0
XBQ,0.0000,1.0000,0,1,0
OVB,0.6667,0.0000,4,0,2
SBZ,0.5000,0.0000,3,0,3
CKV,0.0000,1.0000,0,1,0
LAX,0.3261,0.1565,3087,1481,4897
OVD,0.5000,0.1667,3,1,2
LAW,0.6735,0.1020,33,5,11
LAP,0.5000,0.2143,14,6,8
LAR,0.8519,0.0741,23,2,2
LAS,0.5142,0.1060,4729,975,3493
DTL,1.0000,0.0000,1,0,0
DTA,1.0000,0.0000,2,0,0
DTW,0.4250,0.1099,793,205,868
DTT,0.1702,0.8298,8,39,0
JJN,0.3333,0.0000,1,0,2
BDL,0.4929,0.1061,418,90,340
PUY,0.5000,0.0000,1,0,1
IGU,0.4615,0.0769,12,2,12
IGS,0.0000,1.0000,0,1,0
IGR,0.5000,0.0667,15,2,13
FTW,1.0000,0.0000,2,0,0
FTE,0.4286,0.0286,15,1,19
IGM,1.0000,0.0000,55,0,0
CBB,0.1667,0.0000,1,0,5
CBE,1.0000,0.0000,4,0,0
CBO,0.0000,0.0000,0,0,1
MXP,0.3043,0.1691,63,35,109
CBR,0.2143,0.0714,3,1,10
MXL,0.8372,0.0465,36,2,5
SBM,0.8333,0.1667,5,1,0
BZV,0.0000,0.0000,0,0,1
SMX,0.8571,0.1270,54,8,1
SMR,0.7273,0.1212,24,4,5
SMO,0.3636,0.6364,4,7,0
BZE,0.3669,0.0473,62,8,99
BZO,0.6667,0.3333,2,1,0
BZN,0.5467,0.1315,158,38,93
GGT,0.3043,0.0000,7,0,16
JSA,1.0000,0.0000,2,0,0
MDL,0.6667,0.0000,6,0,3
MDC,1.0000,0.0000,1,0,0
MDG,0.0000,0.0000,0,0,1
MDE,0.3478,0.0217,64,4,116
MDZ,0.3636,0.0909,12,3,18
GGG,0.8448,0.1034,49,6,3
MDQ,0.0000,0.0000,0,0,1
MDW,0.7353,0.1176,475,76,95
MDT,0.7419,0.0546,299,22,82
JER,0.5000,0.0000,1,0,1
MVY,0.2308,0.1538,3,2,8
DFW,0.4078,0.1239,1850,562,2124
MVA,1.0000,0.0000,1,0,0
MVD,0.3800,0.2200,19,11,20
JED,0.4714,0.0357,66,5,69
MVN,1.0000,0.0000,16,0,0
NTY,1.0000,0.0000,3,0,0
ALO,0.7619,0.1190,32,5,5
ALM,1.0000,0.0000,25,0,0
ALF,0.0000,0.0000,0,0,1
ALG,0.4545,0.0909,5,1,5
ALE,1.0000,0.0000,1,0,0
ALB,0.6023,0.1172,365,71,170
ALC,0.3636,0.1818,4,2,5
ALA,0.1333,0.0000,2,0,13
NTL,0.5000,0.0000,1,0,1
ALY,1.0000,0.0000,3,0,0
ALV,1.0000,0.0000,2,0,0
ALW,0.5500,0.0000,11,0,9
NTE,0.3333,0.0000,2,0,4
ALS,0.9412,0.0000,16,0,1
TOY,1.0000,0.0000,2,0,0
TOS,0.3889,0.1111,7,2,9
TOP,0.7857,0.2143,11,3,0
TOV,0.0000,1.0000,0,1,0
KCH,0.0000,0.0000,0,0,2
TOL,0.7746,0.1479,110,21,11
TOA,0.0000,1.0000,0,4,0
HIR,1.0000,0.0000,2,0,0
NHA,1.0000,0.0000,4,0,0
QKZ,0.0000,1.0000,0,1,0
HIB,0.7778,0.0000,7,0,2
OFK,1.0000,0.0000,1,0,0
HII,0.8667,0.1333,13,2,0
HIJ,0.9091,0.0000,10,0,1
HIO,0.0000,1.0000,0,1,0
ABE,0.7500,0.1053,228,32,44
KTT,0.0000,0.3333,0,1,2
ABI,0.7255,0.0882,74,9,19
ABJ,0.0000,0.0000,0,0,4
KTW,0.8333,0.0000,5,0,1
HGR,0.9444,0.0556,34,2,0
ABQ,0.6368,0.1397,547,120,192
KTN,0.4000,0.1000,4,1,5
HGH,0.3684,0.0000,7,0,12
ABX,0.7500,0.2500,3,1,0
ABY,0.6585,0.1707,27,7,7
ABZ,0.3125,0.0625,5,1,10
BHI,0.0000,0.0000,0,0,2
BHJ,1.0000,0.0000,1,0,0
BHM,0.5273,0.1744,251,83,142
BHO,0.2500,0.0000,1,0,3
BHB,0.6923,0.0769,9,1,3
BHE,0.9167,0.0833,11,1,0
BHD,0.2000,0.1333,3,2,10
BHX,0.5500,0.0250,22,1,17
BHZ,0.0000,1.0000,0,1,0
BHS,1.0000,0.0000,1,0,0
EGS,0.0000,1.0000,0,3,0
EGE,0.6369,0.1607,107,27,34
LBV,0.0000,0.0000,0,0,4
RAO,1.0000,0.0000,1,0,0
RAL,0.0000,1.0000,0,18,0
RAK,0.5652,0.0435,26,2,18
RAI,0.0000,0.0000,0,0,5
LBA,0.8500,0.1000,17,2,1
LBB,0.7981,0.0385,166,8,34
RAR,1.0000,0.0000,3,0,0
RAP,0.7713,0.0532,145,10,33
LBF,0.9200,0.0000,23,0,2
LBL,1.0000,0.0000,8,0,0
YMQ,0.0000,1.0000,0,2,0
BFF,0.7143,0.0714,10,1,3
BFD,0.5000,0.0000,2,0,2
YMX,1.0000,0.0000,1,0,0
BFN,0.5000,0.0000,2,0,2
LPQ,0.5417,0.0000,13,0,11
BFL,0.8346,0.1038,217,27,16
BFS,0.9000,0.0500,18,1,1
EYP,0.0000,0.0000,0,0,1
LPL,0.8571,0.0000,12,0,2
EYW,0.6244,0.0837,276,37,129
BFT,0.5000,0.5000,1,1,0
YMM,0.1667,0.3333,1,2,3
LPB,0.4839,0.0000,15,0,16
LPA,0.5714,0.1429,4,1,2
TYL,0.5000,0.0000,1,0,1
TYN,1.0000,0.0000,1,0,0
TYO,1.0000,0.0000,56,0,0
VIE,0.5095,0.0667,107,14,89
VIJ,0.1429,0.0000,1,0,6
VIS,0.9412,0.0588,80,5,0
QYN,0.0000,1.0000,0,1,0
VIT,1.0000,0.0000,3,0,0
VIX,0.0000,0.0000,0,0,10
TYR,0.7857,0.0476,66,4,14
TYS,0.7688,0.1011,502,66,85
YPR,1.0000,0.0000,1,0,0
IFP,0.9730,0.0216,180,4,1
OCE,1.0000,0.0000,5,0,0
OCF,0.7037,0.2963,19,8,0
FUN,0.0000,0.0000,0,0,2
IFO,0.0000,0.0000,0,0,2
FUK,0.7500,0.0000,24,0,8
CEG,0.0000,1.0000,0,1,0
CEC,0.9744,0.0000,38,0,1
CEB,0.4483,0.0000,39,0,48
PKZ,1.0000,0.0000,1,0,0
CEN,0.8333,0.0000,10,0,2
CEK,0.5000,0.0000,2,0,2
CEI,0.5000,0.0000,6,0,6
PKB,0.9062,0.0938,29,3,0
CEU,1.0000,0.0000,3,0,0
GDV,1.0000,0.0000,5,0,0
CEZ,1.0000,0.0000,16,0,0
CSN,0.0000,1.0000,0,1,0
EDW,0.0000,1.0000,0,1,0
CSG,0.8312,0.1429,64,11,2
PMV,0.0000,0.0000,0,0,5
CSX,0.1250,0.0000,2,0,14
CGO,0.0000,0.0000,0,0,6
KTM,0.1282,0.0000,5,0,34
ABR,0.8462,0.0000,11,0,2
JBR,0.8235,0.0000,14,0,3
JBP,1.0000,0.0000,10,0,0
AES,1.0000,0.0000,1,0,0
GBE,0.0000,0.0000,0,0,2
CVF,1.0000,0.0000,1,0,0
MUC,0.4118,0.1581,112,43,117
MUB,1.0000,0.0000,1,0,0
PMD,0.3333,0.6667,2,4,0
DGA,0.5000,0.0000,1,0,1
ASW,0.6000,0.0000,9,0,6
ASU,0.2222,0.1111,2,1,6
AST,1.0000,0.0000,2,0,0
DGO,0.1071,0.0714,3,2,23
ASB,0.0000,0.0000,0,0,2
DGT,0.3333,0.0000,1,0,2
NUE,0.6341,0.1707,26,7,8
ASM,0.0000,0.0000,0,0,1
DUJ,1.0000,0.0000,4,0,0
DUB,0.4083,0.1687,167,69,173
DUD,0.6250,0.1250,5,1,2
DUG,1.0000,0.0000,1,0,0
DUR,0.2857,0.1714,10,6,19
DUS,0.4516,0.1613,42,15,36
OMC,1.0000,0.0000,2,0,0
ITO,0.4273,0.3364,47,37,26
OMA,0.4963,0.1232,270,67,207
ITM,0.7143,0.0000,10,0,4
ITH,0.4727,0.1636,26,9,20
OMR,0.0000,0.0000,0,0,2
AAL,0.0000,0.0000,0,0,3
AAN,1.0000,0.0000,3,0,0
AAT,1.0000,0.0000,1,0,0
AAR,1.0000,0.0000,4,0,0
BIO,0.2778,0.0556,5,1,12
BIL,0.5322,0.0760,91,13,67
BIM,0.5556,0.0000,5,0,4
KWE,0.3333,0.0000,1,0,2
BIH,1.0000,0.0000,12,0,0
KWI,0.2289,0.0602,19,5,59
KWL,0.2000,0.0000,1,0,4
BIA,1.0000,0.0000,2,0,0
KWT,1.0000,0.0000,1,0,0
BIX,0.0000,1.0000,0,1,0
QLJ,0.0000,1.0000,0,1,0
BIS,0.7126,0.1264,62,11,14
BIQ,0.0000,0.0000,0,0,4
SLZ,0.0000,0.0000,0,0,3
SLT,1.0000,0.0000,3,0,0
SLU,0.0000,0.5333,0,8,7
SLW,0.6250,0.3750,5,3,0
SLP,0.2941,0.0294,10,1,23
SLM,1.0000,0.0000,2,0,0
SLN,1.0000,0.0000,34,0,0
SLK,0.9744,0.0000,38,0,1
SLE,0.9692,0.0308,63,2,0
SLA,0.5714,0.0000,4,0,3
SLC,0.3566,0.1501,874,368,1209
MCO,0.4005,0.1656,3340,1381,3619
MCN,0.9333,0.0667,70,5,0
MCM,1.0000,0.0000,4,0,0
MCK,1.0000,0.0000,13,0,0
MCI,0.5631,0.1033,709,130,420
MCE,0.9259,0.0741,25,2,0
MCD,1.0000,0.0000,1,0,0
JPD,0.0000,1.0000,0,4,0
GFK,0.8095,0.0476,51,3,9
MCZ,0.5000,0.0000,1,0,1
MCY,0.3750,0.1250,3,1,4
MCW,1.0000,0.0000,18,0,0
MCT,0.1875,0.0625,12,4,48
MCP,0.0000,0.0000,0,0,2
YLW,0.3125,0.1625,25,13,42
BGE,0.0000,1.0000,0,2,0
BGI,0.3471,0.0826,42,10,69
BGM,0.7353,0.0882,50,6,12
BGO,0.6400,0.0800,16,2,7
BGR,0.6897,0.0920,60,8,19
LIG,1.0000,0.0000,1,0,0
BGY,0.8125,0.0000,13,0,3
VNO,0.3889,0.0556,7,1,10
TCL,1.0000,0.0000,2,0,0
VNS,0.5000,0.0000,1,0,1
NAT,0.0000,0.0000,0,0,2
VNY,1.0000,0.0000,14,0,0
VXO,1.0000,0.0000,1,0,0
THV,0.0000,1.0000,0,5,0
THS,0.6667,0.0000,2,0,1
GPZ,0.0000,1.0000,0,1,0
GPT,0.7797,0.0576,230,17,48
THE,0.0000,0.0000,0,0,4
GPS,0.2500,0.0000,6,0,18
KIX,0.8256,0.0000,161,0,34
KIS,0.2500,0.0000,1,0,3
TCB,0.0000,0.0000,0,0,3
KIV,0.0000,0.0000,0,0,17
KIJ,1.0000,0.0000,1,0,0
KIN,0.1100,0.1340,23,28,158
KIM,0.5000,0.0000,1,0,1
CRP,0.6636,0.0922,144,20,53
CRW,0.6286,0.0952,66,10,29
FDF,0.2444,0.3778,11,17,17
FDH,1.0000,0.0000,1,0,0
FDK,0.7500,0.2500,3,1,0
USN,1.0000,0.0000,2,0,0
CRG,1.0000,0.0000,1,0,0
FDY,0.0000,1.0000,0,1,0
CRK,0.5625,0.0000,9,0,7
CRI,0.0000,0.0000,0,0,1
CRL,0.2857,0.4286,2,3,2
WNP,0.2500,0.0000,1,0,3
WNZ,0.0000,0.0000,0,0,2
QXB,0.0000,1.0000,0,2,0
ZOM,0.0000,1.0000,0,1,0
EFK,1.0000,0.0000,4,0,0
EFD,1.0000,0.0000,5,0,0
RNO,0.8102,0.0566,1588,111,261
LCY,0.9196,0.0000,103,0,9
LCG,0.2500,0.1250,2,1,5
LCE,0.5000,0.5000,1,1,0
LCA,0.2295,0.0492,14,3,44
RNS,0.6667,0.0833,8,1,3
OPO,0.4677,0.0968,29,6,27
LCJ,0.0000,0.0000,0,0,1
LCK,1.0000,0.0000,9,0,0
LCH,0.9302,0.0116,160,2,10
RNT,0.0000,1.0000,0,4,0
DVL,1.0000,0.0000,5,0,0
DVO,0.2222,0.0000,4,0,14
DDC,0.9474,0.0000,18,0,1
OLB,0.5000,0.5000,1,1,0
OLF,1.0000,0.0000,1,0,0
IKT,0.5000,0.0000,1,0,1
OLM,0.6667,0.3333,6,3,0
OLS,0.5000,0.5000,2,2,0
AZA,0.4872,0.4615,19,18,2
IKK,1.0000,0.0000,1,0,0
LBE,0.3636,0.4545,4,5,2
ZHZ,0.0000,1.0000,0,1,0
LBG,1.0000,0.0000,3,0,0
OBE,0.0000,1.0000,0,3,0
IEV,0.7500,0.0000,3,0,1
ZHA,0.0000,0.0000,0,0,1
CDG,0.4351,0.0374,372,32,451
PLS,0.3026,0.1908,46,29,77
PLQ,1.0000,0.0000,1,0,0
CDC,0.9695,0.0076,127,1,3
HRK,0.1429,0.0000,1,0,6
PLZ,0.4348,0.2174,10,5,8
JST,0.4444,0.1111,4,1,4
CDV,0.0000,0.0000,0,0,2
CDW,0.0000,1.0000,0,3,0
PLB,1.0000,0.0000,3,0,0
CDR,0.7500,0.0000,3,0,1
PLO,0.0000,0.0000,0,0,2
PLN,0.8936,0.0426,42,2,3
PLK,0.3333,0.6667,1,2,0
PLJ,0.0000,0.0000,0,0,6
CDZ,0.0000,1.0000,0,1,0
BXU,1.0000,0.0000,1,0,0
IYK,0.9355,0.0645,29,2,0
MOT,0.7755,0.0204,38,1,10
MBL,1.0000,0.0000,4,0,0
PPG,0.2000,0.2000,1,1,3
PPE,1.0000,0.0000,12,0,0
SOF,0.3235,0.0882,11,3,20
GAU,0.0000,0.0000,0,0,4
MBA,0.4286,0.0000,3,0,4
PPM,0.0000,1.0000,0,12,0
SON,1.0000,0.0000,1,0,0
PPS,0.9375,0.0000,15,0,1
SOP,1.0000,0.0000,4,0,0
PPP,0.7273,0.0909,8,1,2
SOU,0.9167,0.0833,11,1,0
SOW,1.0000,0.0000,29,0,0
PPT,0.3462,0.2308,9,6,11
GAD,0.0000,1.0000,0,1,0
MBS,0.7619,0.0762,80,8,17
MTY,0.4072,0.0619,79,12,103
MTR,0.5000,0.0000,1,0,1
MTS,1.0000,0.0000,1,0,0
MTP,1.0000,0.0000,1,0,0
MTT,0.0000,0.0000,0,0,4
MTJ,0.4706,0.1176,32,8,28
MTH,0.5000,0.5000,1,1,0
MTO,1.0000,0.0000,4,0,0
ART,0.5294,0.1176,9,2,6
ARB,0.4000,0.6000,6,9,0
ARI,1.0000,0.0000,2,0,0
ARK,1.0000,0.0000,1,0,0
ARN,0.3412,0.0412,58,7,105
GSP,0.5243,0.1330,205,52,134
TIX,0.7500,0.2500,3,1,0
GST,0.0000,0.0000,0,0,1
TIU,1.0000,0.0000,5,0,0
TIV,0.5000,0.0000,1,0,1
TIW,0.0000,1.0000,0,3,0
TIR,0.5000,0.0000,1,0,1
TIJ,0.7007,0.0122,288,5,118
TIA,0.3077,0.0769,4,1,8
GSO,0.5450,0.1311,212,51,126
HKY,0.8654,0.1346,45,7,0
NNG,0.1667,0.0000,1,0,5
KHS,1.0000,0.0000,1,0,0
HKT,0.4802,0.0040,121,1,130
KHH,0.3333,0.0000,3,0,6
HKK,1.0000,0.0000,19,0,0
KHN,0.0000,0.0000,0,0,5
HKG,0.4567,0.0000,216,0,257
HKD,1.0000,0.0000,2,0,0
KMJ,0.5000,0.0000,1,0,1
KMI,0.0000,0.0000,0,0,1
KVA,0.0000,0.0000,0,0,1
BVX,1.0000,0.0000,2,0,0
BVB,0.0000,0.0000,0,0,1
BVA,1.0000,0.0000,2,0,0
ETH,0.7500,0.2500,6,2,0
CNS,0.3571,0.2286,25,16,29
ROM,0.4783,0.5217,11,12,0
ROA,0.7300,0.0684,192,18,53
ROB,0.0000,0.0000,0,0,1
ROC,0.4486,0.1189,166,44,160
LLW,0.2000,0.0000,3,0,12
OST,0.0000,1.0000,0,1,0
ROG,0.0000,1.0000,0,2,0
OSI,1.0000,0.0000,1,0,0
OSH,0.7500,0.2500,3,1,0
OSL,0.4886,0.0682,43,6,39
OSA,1.0000,0.0000,3,0,0
ROR,0.2500,0.0000,1,0,3
OSB,1.0000,0.0000,1,0,0
ROT,0.8929,0.1071,25,3,0
ROV,0.1250,0.0000,1,0,7
ROW,0.7500,0.0500,45,3,12
BDA,0.2917,0.0000,21,0,51
EWN,0.6479,0.0986,46,7,18
BDB,0.0000,0.0000,0,0,1
EWB,0.4000,0.6000,4,6,0
BDO,1.0000,0.0000,6,0,0
BDQ,0.4286,0.0000,3,0,4
BDS,0.0000,1.0000,0,1,0
BDR,0.5714,0.4286,16,12,0
EWR,0.3642,0.0949,1240,323,1842
YCG,1.0000,0.0000,9,0,0
YCD,0.6667,0.3333,2,1,0
VOG,0.0000,0.0000,0,0,1
LRD,0.7980,0.0808,79,8,12
ZLO,0.5000,0.0714,14,2,12
VOL,1.0000,0.0000,2,0,0
AIY,0.0000,1.0000,0,3,0
LRM,0.7273,0.0000,8,0,3
LRU,0.9583,0.0417,46,2,0
LRT,1.0000,0.0000,1,0,0
IDR,0.3333,0.0000,1,0,2
IDA,0.7971,0.0725,55,5,9
CGI,0.9545,0.0000,21,0,1
CGH,0.5238,0.0476,11,1,9
CGK,0.3143,0.0000,22,0,48
PMR,0.0000,0.0000,0,0,2
CGN,0.7143,0.0857,25,3,7
CGB,0.0000,0.0000,0,0,1
CGY,0.6667,0.0000,4,0,2
PMF,1.0000,0.0000,3,0,0
PMC,0.4667,0.3333,7,5,3
CGQ,0.0000,0.0000,0,0,2
CGS,0.0000,1.0000,0,1,0
CGR,0.8571,0.0000,6,0,1
PMI,0.1667,0.3333,3,6,9
CUU,0.4490,0.0612,22,3,24
CUR,0.3827,0.1481,31,12,38
FEN,1.0000,0.0000,1,0,0
CUZ,0.4423,0.0048,92,1,115
CUE,0.2857,0.1429,6,3,12
CUC,0.2000,0.0000,2,0,8
SQI,1.0000,0.0000,5,0,0
CUN,0.3085,0.1062,680,234,1290
CUL,0.2500,0.2083,6,5,13
FEZ,0.9286,0.0000,13,0,1
WIC,1.0000,0.0000,1,0,0
CIC,0.9348,0.0652,43,3,0
CIA,0.9333,0.0667,14,1,0
CIG,1.0000,0.0000,4,0,0
MSY,0.4964,0.0765,1109,171,954
CID,0.5838,0.0863,115,17,65
MSU,1.0000,0.0000,1,0,0
MST,1.0000,0.0000,4,0,0
MSS,0.4000,0.0000,4,0,6
MSQ,0.2632,0.0000,5,0,14
MSP,0.4575,0.1072,1016,238,967
MSO,0.4874,0.0756,58,9,52
MSN,0.6472,0.0406,255,16,123
MSL,1.0000,0.0000,7,0,0
CIU,0.7500,0.0000,6,0,2
SRF,0.0000,1.0000,0,2,0
CIX,0.3333,0.0000,2,0,4
MSC,0.2500,0.7500,1,3,0
DAD,0.6667,0.0000,20,0,10
AQP,0.5238,0.0000,11,0,10
DAB,0.6803,0.1148,332,56,100
DAC,0.0870,0.0000,2,0,21
DAL,0.5738,0.1574,412,113,193
DAN,1.0000,0.0000,1,0,0
DAV,0.2778,0.3333,5,6,7
DAR,0.2759,0.0000,8,0,21
DAY,0.4753,0.1195,183,46,156
AQJ,0.6667,0.2222,6,2,1
PKR,1.0000,0.0000,2,0,0
DWC,0.0000,0.1667,0,4,20
ULN,0.5000,0.0000,3,0,3
NDG,1.0000,0.0000,1,0,0
OOL,0.4286,0.1429,12,4,12
